Tweet,Sentiment
RT @Equo: Desde el inicio de la #covid_19 defendemos en Espana y Europa una #ReconstruccionVerde para salir de la crisis y afrontar los ret...,-0.6249
RT @teodorianposta: El medico que prepara la vacuna israeli contra el coronavirus Covid-19 dijo que podria estar en el mercado en agosto ht...,0.0
"RT @inezpdl: These are PHILIPPINE ISLANDS

China lied about COVID-19,destroyed coral reefs in the Philippines, sank a Vietnamese vessel a f...",-0.3818
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
RT @JavierPajaron: Parte OFICIAL de la incidencia del coronavirus. En Almeria sube la estadistica en solo 3 nuevos casos respecto al dato d...,0.0
"RT @RiegerReport: Trump holds up a testing swab next to a Q-tip at his coronavirus news briefing:

""One's a swab one's a Q-tip. It's actual...",0.0
"RT @IBMScience: A look at the UK's COVID-19 testing regime from @WIRED - including quotes from IBMS President Allan Wilson. 

https://t.co/...",0.0
"RT @Astro_Pontes: Bom dia,

Iniciamos neste domingo (19), a fase de testes clinicos em pacientes com #coronavirus

Confira a reportagem fei...",0.0
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
"RT @LazyMeatball: Trump Threatens China, Warns of ""Consequences"" Over Coronavirus

The entire world is suffering from this virus.
What do y...",-0.7269
"*doorbell rings*
me: go away I'm social distancing

voice: Shawarma delivery

me: *opens door*

COVID19: hehe, got'em",0.0
"RT @BardsOfWar: YouTube shaping reality.

The new COVID-19 China Virus rules on YouTube prevent channels from monetizing their videos if th...",0.0258
RT @CseriR: #TruthAboutCorona I heard that more and moreevidences have shown that an US biochemical virus research institute is theproblem...,0.0
RT @MarcoSanavia1: Ovviamente per Saviano la colpa della diffusione letale del covid19 e di Berlusconi e di Salvini. Colpa loro e anche l'a...,0.0
RT @eurogender: Wanting to know more about the #coronavirus and the impact on #genderequality? We have prepared a special webpage that exp...,0.5574
@Aspect1x @vvsvanz @PradaFN @grace23429 Nah I don't give a fuck and wouldn't give one if I ever found one hbu @CovidHerb,0.3506
"RT @JMilei: Hoy el mundo, desde el inicio de la pandemia del COVID-19, acumula un total de 162.000 fallecidos. Por otra parte, acorde a NU,...",0.0
RT @DineshDSouza: New York boosted its #Coronavirus death toll by 30% by throwing in a bunch of people who were never tested for the virus....,-0.34
"RT @SaludPublicaEs: Datos sobre #COVID19 en Espana, desde el primer caso inicial, actualizados a dia 20 de abril:

>Confirmados 200.210
>Fa...",0.0
RT @soc_arg_ped: Hasta el momento no existen evidencias cientificas que demuestren un mayor riesgo de padecer Infeccion por COVID-19 en pa...,-0.296
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
RT @AsambleaVE: La dictadura de Maduro politiza situacion por COVID-19 en Nva. Esparta para tratar de ocultar su incapacidad. Todas las acc...,0.0
"RT @Circonscripti18: [?][?]#COVID19 /Le laboratoire P4 de virologie a #Wuhan #Chine nie tout lien avec l'epidemie de #coronavirus
Yuan Zhiming...",-0.2168
"RT @Conflits_FR:  FLASH - Monique Villemin, grand-mere paternelle du petit #Gregory, est decedee ce dimanche du #coronavirus. Elle avait...",0.0
"RT @yashar: At least 40,000 people have now died due to coronavirus complications in the United States. We have reached this number in a st...",-0.0065
RT @elEconomistaes: [?]El mensaje de Iglesias provoca que los ahorradores busquen refugio a su dinero en el extranjero #COVID19 #coronavir...,0.0
RT @MIKAOM1316: L'ERREUR A ETE D'APPELER LE VIRUS  CORONA. SI ON L'AVAIT APPELE PSG IL SERAIT DEJA ELIMINE !!!,0.0
RT @murtazawahab1: Today the BSL 3 Laboratory for #COVID19 tests has been inaugurated at JPMC Karachi. The Lab has been exclusively funded...,0.0
RT @aeimmadera: El mercado europeo de la #madera ante el #COVID19 Comunicado conjunto de los aserraderos EOS e importadores ETTF. Conclusio...,0.0
"#covid19zambia update
600 cases tested in the last 24 hrs,4 new positive cases
3 in Kafue (42 &amp; 45 yr old Males 45... https://t.co/Ci2NJrn9uf",0.5574
"RT @maepatriota: Alem do coronavirus, o brasileiro ainda tem q lidar com outros tipos mais letais: 

* maiavirus
* alcolumbrevirus
* gilmar...",0.0
"Feliz dia sobrevivientes
El #COVID__19 es el  inicio de otro ciclo en el humano.Tendremos que convivir con el virus... https://t.co/rkbTIc6ZuF",0.0
"RT @JosPastr: En mi pueblo, 160 habitantes, la mayoria ancianos, ni un caso de coronavirus, la gente encerrada en casa. ?Esto que es? ?Es q...",0.0
RT @HeidiNBC: A 5-year-old daughter of Detroit first responders is the first child with COVID-19 to die in Michigan https://t.co/3nqRH2YImO,-0.5994
"Coronavirus : ou sont passes les lanceurs d'alerte chinois ?
Apres avoir alerte la population chinoise sur la catas... https://t.co/X9sz9LzDEV",0.0
RT @airwaycam: WE MUST change the public health message.  Vast majority patients w COVID pneumonia live w/o tube/vent. Don't wait until sho...,0.0
"RT @seemay: Black flag protests in Israel, complete with physical distancing, against anti-democratic moves of Netanyahu, using Covid as th...",-0.2263
"RT @AFPAfrica: The coronavirus lockdown imposed in Madagascar's three main cities is to be progressively lifted from Monday, President Andr...",-0.0772
"RT @FCOUILBAULT1: Selon les derniers sondages, 71 % des Italiens pensent que la pandemie de coronavirus a detruit l'UE et 55 % sont favorab...",0.0
"RT @TheresaTekenah: Since COVID-19 entered Naija, i don't joke with Hypo. I clean my door handles, keys, phone case, and surfaces with hypo...",0.2052
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @hemyemre: Butun meslektaslarimizin sagliginin korunmasi icin bizler sahaya gitmeye haziriz. Covid-19 degil, biz gucluyuz. 
@RTErdogan @...",0.0
QUE ESTUVE HACIENDO ESTE TIEMPO? COMO AFECTO EL CORONAVIRUS MI VIDA! https://t.co/FHDgweDDdb via @YouTube VEAN MI NUEVO VIDEO BEBES [?],0.0
RT @SachinT94277316: Tamil Nadu welcomes #OndrinaivomVaa by I-PAC! We are together in this fight against COVID-19 and we will win!,0.6229
"RT @eadewunmi: We are few days away from social chaos, few weeks away from the coronavirus peak and a few months away from a recession. 
Th...",-0.7579
RT @joaquingarciar3: Sergio Onofre Jarpa paso a recuperado Covid.  https://t.co/C1FDWAGNRJ,0.0
"RT @JeanMessiha: #COVID19.
Consternation a @lemondefr et dans les medias de la collaboration a l'#invasion.
Les #migrants, vrais envahisseu...",0.0
"RT @callaghananne: Prior to #COVID19 , we knew that if you were single , living alone and lacked social connexcions, it was as bad for you...",-0.6705
"RT @CNN: A total of 1,553 new Covid-19 cases have been reported in India in the past 24 hours -- the country's largest single-day spike dur...",0.0
"@al67ca @TerreImpervie Si e fortunatamente prima della diffusione del covid-19.
Da quando Orban ha pieni poteri son... https://t.co/plOATatjBC",0.34
"RT @nedimsener2010: ABD'nin eski Ankara Buyukelcisi Edelman, petrol gelirleri dusen ekonomik sikinti yasanan Iran'da COVID-19 nedeniyle sag...",0.0
"RT @BlogdoNoblat: BBC Brasil 
Drauzio Varella preve 'tragedia nacional' por coronavirus: 'Brasil vai pagar o preco da desigualdade' 
https:...",0.0
"RT @tdh_ch:  For social workers, child protection specialists and other professionals.

 Our online platform ChildHub has a #COVID19 spec...",0.0
"Mirko de Sajonia, la gran esperanza royal contra el covid-19 https://t.co/LmgBCZiuXe via @marieclaire_es",0.0
"RT @Alibabobcom: Coronavirus Covid 19 Les demissions?
#coronavirus #covid19qc #covid19quebec #COVID19 #santepublique #Legault #Blais #McCan...",0.0
RT @Der_Postillon: Neue Taktik: Kramp-Karrenbauer will Coronavirus wegbomben https://t.co/TNPM3hQXlI,0.0
RT @juliopatan09: Que los saudies va a coronar la ovacion de pie para @rocionahle con una guerra de precios contra Mexico. Sorpresota.,0.0
"!![?] L'@TGNAjuntament ha habilitat zones d'aparcament especials, durant la crisi del #coronavirus, en espais de la P... https://t.co/hpJTe7qPuZ",0.4559
RT @DrButtar: .@realDonaldTrump #FireFauci predicted #coronavirus in 2017. How??? With @garyfranchi on @NextNewsNetwork I showed how #Covid...,0.0
RT @NBCNews: A laboratory in the Chinese city of Wuhan has broken its silence to deny accusations that the coronavirus originated there. ht...,-0.7783
RT @ABC: HOP TO IT: A kangaroo had the run of the city of Adelaide as residents stayed inside to slow the spread of the novel coronavirus....,0.3182
"RT @KTHopkins: Thank you for all those sharing stories of empty wards, empty #COVID wards and nursing staff being set menial tasks to fill...",0.4019
A ten-year-old girl from Missouri is helping out police officers who have lost out on pay due to coronavirus pandem... https://t.co/EvBxU2uEPI,-0.128
"RT @MichaelSkolnik: SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Mi...",-0.5994
"RT @llavocat: Vous en reviez, ca y est, c'est fait. Tous les articles de @Reporterre sur le #coronavirus sont compiles et repertories dans...",0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @fernandabarth: Alegam que a nao apresentacao, por parte de Bolsonaro, do teste de Covid-19 colocou a vida de brasileiros em risco. Esta...",0.0
"L'epidemie de Covid-19 a commence par un rassemblement religieux, la bas ca va etre la meme chose...",0.0
"RT @EM_KA_17: .@SteveHiltonx tells us that President Trump acted quickly and correctly to avoid a worse CoVid-19 scenario.

Steve also show...",-0.6486
"RT @luisnassif: A resistencia silenciosa de quem viu de perto os estragos do coronavirus
Profissionais da saude saem as ruas nos EUA para c...",0.0
RT @EricMMatheny: Coronaviruses were first discovered in the 1960s. A pandemic could've broken out at anytime over the last 50+ years. Why...,-0.4767
"RT @GovUmarGanduje: As the number of #COVID19 patients in the state increases, I must assure the wonderful people of Kano that we are worki...",0.7506
bba so vai ficar esperto com o corona quando alguem da familia pegar e morrer,0.0
"RT @EnglandRugby: Twickenham Stadium is being used as a drive-through coronavirus testing facility for key workers and NHS staff.

Find out...",0.0
RT @UltrascanAGI: How Cloud Computing Is Emerging as a Champion during the Corona Outbreak: ... issues and cybercrimes such as debit/credit...,0.5994
RT @chuge11: I haven't seen my wife or kids or dog in 4 weeks because I'm working in an ED swimming in COVID19 and purposefully trying not...,0.0
Tamil Nadu will fight the COVID-19 Crisis as one! Thank you I-PAC for #OndrinaivomVaa! Tamil Nadu will never forget... https://t.co/N06YqcE7v9,-0.6271
RT @PaulBongiorno: OMG @TurnbullMalcolm is a welcome distraction from the Coronavirus. So many missed opportunities which I accept were for...,0.5244
RT @CNN: President Trump says he didn't pick Mitt Romney to join a coronavirus task force focused on reopening the country because he holds...,0.5859
"RT @lemanovski: ""Visiblement, ca leur arracherait la gueule..."", par Eric Pessan #Covid_19fr #confinement #masquespourtous  https://t.co/4J...",0.0
"RT @C_3C_3: Dems &amp; Media made a miscalculation.

They wanted to use the Coronavirus to hurt POTUS Trump during a national crisis.

Instead...",-0.8176
"RT @JosPastr: En mi pueblo, 160 habitantes, la mayoria ancianos, ni un caso de coronavirus, la gente encerrada en casa. ?Esto que es? ?Es q...",0.0
Dit essay (Nov '19) krijgt hernieuwde relevantie in het licht van pogingen om in n sneltreinvaart #CoronaApps te bo... https://t.co/rAzHQ49L82,0.0
RT @Mixboy2105: If you had a gig/show cancelled due to #Covid19 let us help you continue making music while the world continues to heal. #S...,0.1779
"RT @americanflagusa: C'est Marine qui avait raison pour le coronavirus, elle seule a l'etoffe d'un President https://t.co/xnebQfcKf0 via @R...",0.0
RT @NitoCortizo: !Otro paciente chiricano de 30 anos le gana la batalla al #COVID19! Al salir lo primero que dijo fue que Dios es bueno y y...,0.0
RT @MingYLong: There's an escalation of #racism against #Australians of an Asian descent - #COVID19 has unearthed a xenophobic fear which h...,-0.8074
"RT @Lynneth1000000: @ToryFibs Blair is on @SkyNews now. 
I really don't understand what a war criminal can add to the corona virus situatio...",-0.8074
RT @NursingNotesUK: It is with great sadness we announce that healthcare assistant Jenelyn Carter has sadly died from COVID-19. She was des...,-0.6369
"Repasamos El Reporte de gobierno sobre dengue y coronavirus
UMC de 8 a 10 en @FM_Municipal_LR 93.1
conducen Diego C... https://t.co/0ptymkfUmy",0.0
"RT @RubinsteinOk: Ya son 431 trabajadores de salud los infectados por #COVID__19 en Argentina  15% de todos los infectados. 
Casi el 30%...",0.0
"RT @iArnavAgarwal: Yesterday, I donned up and entered a patient's room. He was COVID+, and he was decompensating rapidly. His breathing was...",0.0
donated PKR 50m towards @PakPMO's COVID Fund as part of Rs1.6 B total package. It's only during difficult times tha... https://t.co/wM9dXOJOPr,-0.3612
RT @SethAbramson: MAJOR BREAKING NEWS: Top Israeli Media Outlet Confirms U.S. Reporting: Trump Administration Was Aware of Coronavirus Outb...,0.4065
RT @HeikoMaas: In @yadvashem there will be no ceremony on #HolocaustRemembranceDay this year due to #COVID19. A pandemic might stop us fro...,-0.5267
RT @ambankss_: I beat #COVID19 while pregnant ,0.0
El covid-19 va a matar al abaco.  [?][?] Los consumidores van a volver mas digitales. La necesidad los hizo digitaliza... https://t.co/1S6jDHno2V,0.0
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @afneil: As the world grapples with Covid-19, do they really think people care what media they deal with? Their solipsism is amazing. Ca...",0.8055
"RT @JupolNacional: Tras 20 DIAS de infeccion por #COVID19 vuelve el DAO Jose Angel Gonzalez a las Ruedas de Prensa.

Lo justo seria que T...",0.0
"RT @SeemaCMS: Today, @CMSGov announced new regulatory requirements that will require nursing homes to report all cases of #COVID19 directly...",0.0
"RT @realDonaldTrump: Spending the morning speaking to @fema and Military relative to CoronaVirus. Also, spoke to leaders of various countri...",0.0
"Coronavirus hits Indian Country hard, exposing infrastructure disparities
""You're saying 20 seconds of wash your ha... https://t.co/7SLvhYODJx",-0.3612
